,CLIENTNUM,Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Credit_Limit,Avg_Utilization_Ratio,Pay_on_time,Random_numbers
254,708824958,no,50,female,4,secondary,single,8285.711844539894,blue,42,1460.0,0.0,1,0.651083581835079
255,708826158,no,45,female,4,primary,divorced,41839.20920357626,blue,27,3670.0,0.459,0,0.553880533249714
256,708828258,no,55,male,2,third level,married/living with partner,128610.3041483079,blue,37,32641.0,0.048,0,0.232463446475103
257,708829758,no,41,male,2,secondary,married/living with partner,57526.922271572024,blue,36,6062.0,0.126,0,0.375094856230235
258,708831858,yes,43,female,3,primary,married/living with partner,7149.021004428589,blue,30,4579.0,0.329,0,0.291014344847224
259,708833133,no,40,female,3,third level,divorced,19674.801758944257,blue,29,3170.0,0.794,0,0.989205393611882
260,708834483,yes,46,male,2,third level,married/living with partner,84698.60555580337,blue,29,17667.0,0.0,1,0.077437404521556
261,708841233,yes,41,male,2,third level,married/living with partner,104992.34856296079,blue,33,14682.0,0.171,0,0.223984881450924
262,708846183,no,48,male,4,third level,single,56639.222873169834,blue,30,3307.0,0.676,0,0.0570315618508952
263,708848208,no,52,male,3,primary,single,72154.42086416908,blue,40,34516.0,0.051,0,0.220659777237554
264,708849858,no,44,male,3,third level,single,143566.3051154633,blue,35,14028.0,0.102,0,0.949646340469306
265,708856983,yes,36,male,3,third level,married/living with partner,145324.38862063613,blue,27,13873.0,0.0,1,0.619307462470522
266,708859158,no,47,female,4,third level,single,32728.139002875425,blue,37,1438.3,0.489,0,0.738604880235299
267,708860358,no,38,male,3,secondary,married/living with partner,72988.92495217688,blue,22,6361.0,0.109,0,0.263595950190334
268,708862233,no,44,female,4,third level,married/living with partner,39591.112811930594,blue,30,4068.0,0.0,1,0.774614207195179
269,708864708,no,46,male,3,third level,#NULL!,72716.65297733473,blue,36,24869.0,0.07,0,0.0788784227977997
270,708866133,no,43,male,3,third level,married/living with partner,105484.79134970423,blue,32,4196.0,0.317,0,0.494555810975455
271,708867408,yes,52,male,2,secondary,married/living with partner,66526.61266927629,blue,40,23128.0,0.085,0,0.232912847012343
272,708868233,yes,68,male,0,secondary,married/living with partner,6030.022019034178,blue,52,1438.3,0.626,0,0.817881252190387
273,708869283,no,50,male,4,secondary,married/living with partner,109339.14323123897,blue,41,23209.0,0.056,0,0.414580182235682
274,708871158,no,60,male,1,third level,single,52788.596564779626,gold,42,28701.0,0.0,1,0.538028320734227
275,708873183,no,47,male,2,third level,single,62080.80792478412,blue,39,17575.0,0.035,0,0.967579233004282
276,708874533,yes,45,female,2,third level,married/living with partner,2984.7047811510306,blue,36,3387.0,0.0,1,0.399653349239954
277,708876183,no,51,male,1,secondary,single,57684.70782258368,gold,43,28673.0,0.0,1,0.71115213620049
278,708878508,no,45,female,3,secondary,married/living with partner,29319.023344216173,blue,37,2104.0,0.602,0,0.415376810897667
279,708879483,no,48,female,1,third level,divorced,20143.809988880286,blue,36,4006.0,0.411,0,0.0984778480840018
280,708880683,no,49,male,5,third level,married/living with partner,49567.88266708962,blue,40,3970.0,0.225,0,0.063407823540786
281,708881583,no,50,male,2,primary,married/living with partner,36360.27318681355,blue,43,12458.0,0.107,0,0.249778394529209
282,708884658,no,48,female,2,third level,married/living with partner,8349.564971796117,blue,31,2315.0,0.676,0,0.998008898695661
283,708885558,yes,56,female,1,secondary,single,16143.062219753518,blue,48,3556.0,0.0,1,0.570136115158493
284,708886533,no,50,male,1,third level,single,120964.77693180858,blue,41,13032.0,0.131,0,0.934767177762501
285,708887433,no,65,male,0,third level,single,4899.109285920583,blue,56,2717.0,0.0,1,0.0261089745643673
286,708888633,yes,52,male,3,third level,married/living with partner,75213.94195740977,blue,36,3022.0,0.296,0,0.117292708706316
287,708890958,no,55,male,3,third level,single,136748.56458426727,blue,42,31636.0,0.08,0,0.135787316939782
288,708892833,yes,37,male,2,third level,married/living with partner,123170.91263722972,blue,30,13662.0,0.0,1,0.187122529042075
289,708894183,no,53,male,3,third level,single,131581.9175247776,gold,44,34516.0,0.031,0,0.493325848354541
290,708897408,no,46,male,3,third level,single,58565.101479693825,blue,36,1621.0,0.486,0,0.0959139795453453
291,708902883,no,55,male,2,third level,single,137707.21103879606,blue,36,12856.0,0.0,1,0.374170536970202
292,708905733,no,45,male,5,primary,single,65414.728335063606,blue,32,20633.0,0.096,0,0.775831390031054
293,708908883,no,37,female,2,third level,divorced,25542.276599904453,gold,32,12033.0,0.085,0,0.401785546550713
294,708913233,no,37,male,1,secondary,married/living with partner,41802.324651967945,blue,28,3601.0,0.343,0,0.808246133351189
295,708917133,no,48,male,3,secondary,single,82187.81782038904,blue,35,11851.0,0.0,1,0.0314765896678979
296,708918558,yes,37,female,2,third level,married/living with partner,49314.92553557976,blue,36,1959.0,0.338,0,0.581115128123086
297,708924783,no,43,male,3,third level,divorced,100979.88240146305,blue,36,5506.0,0.387,0,0.41204181288399
298,708927108,yes,53,male,2,third level,married/living with partner,124883.63028692901,blue,36,12778.0,0.04,0,0.484311266161326
299,708928008,no,34,female,2,secondary,single,39508.38616228528,blue,36,1677.0,0.0,1,0.235998785850402
300,708928908,no,39,female,1,third level,single,15188.307746532248,blue,23,2533.0,0.0,1,0.816828132714321
301,708931908,no,48,male,3,secondary,single,49309.450693662235,blue,36,7400.0,0.086,0,0.437324384846099
302,708937608,no,37,female,4,secondary,single,1770.291538027894,blue,18,2001.0,0.683,0,0.357467144075136
303,708938508,no,63,male,1,secondary,married/living with partner,45897.37771461155,blue,36,4559.0,0.345,0,0.0514016130920815
304,708942408,no,46,female,3,primary,single,41516.508822538555,blue,36,7020.0,0.254,0,0.50154765073196
305,708944958,no,47,male,2,primary,single,67754.14267672107,blue,40,3569.0,0.289,0,0.680947374070634
306,708946008,yes,46,female,3,third level,married/living with partner,12441.953502545055,blue,36,1438.3,0.844,0,0.572803592278225
307,708947208,no,36,male,2,third level,single,105509.44877361602,blue,17,2900.0,0.7,0,0.959926700698449
308,708948483,yes,54,male,3,third level,married/living with partner,109753.64435220658,gold,36,34516.0,0.022,0,0.446934839365279
309,708949908,yes,50,male,1,third level,divorced,126384.17441720884,blue,42,1656.0,0.0,1,0.461374795906818
310,708952758,no,41,female,3,third level,married/living with partner,17436.432664933953,blue,35,2066.0,0.746,0,0.298965296228014
311,708959583,no,47,male,2,secondary,married/living with partner,61419.61275370678,blue,39,9389.0,0.077,0,0.489858354657853
312,708960858,no,40,male,4,secondary,married/living with partner,92709.32162902353,blue,21,11502.0,0.18,0,0.669085662374114
313,708963258,yes,46,male,3,third level,married/living with partner,52541.96005674673,blue,39,13344.0,0.143,0,0.960465770706434
314,708967608,no,53,female,1,third level,single,4974.311291810657,blue,45,3471.0,0.514,0,0.293359702875525
315,708968733,no,47,male,3,primary,married/living with partner,71040.48843034015,blue,38,31987.0,0.0,1,0.918942191868238
316,708971583,no,38,female,2,primary,single,13168.400274764066,blue,29,3590.0,0.536,0,0.328452435296993
317,708972783,yes,48,female,4,third level,married/living with partner,2922.4724006219717,blue,37,1745.0,0.0,1,0.592583636164832
318,708974283,no,50,male,4,third level,married/living with partner,55313.098660061834,blue,34,18142.0,0.0,1,0.929981874540425
319,708976908,yes,40,male,3,third level,single,73554.29937116899,blue,36,8958.0,0.0,1,0.828665443580616
320,708980283,no,34,male,3,secondary,married/living with partner,93390.38163936624,blue,23,4185.0,0.601,0,0.0722073588944091
321,708982158,no,48,female,2,third level,single,23033.723399404236,blue,36,3352.0,0.633,0,0.686211105370014
322,708983658,yes,51,male,2,primary,single,137963.98431898473,blue,39,16868.0,0.0,1,0.355159645573205
323,708992733,no,50,female,0,secondary,married/living with partner,5984.528935393982,blue,36,1513.0,0.0,1,0.046122429456799
324,708996708,no,55,male,1,third level,single,73781.52482080158,blue,46,21032.0,0.067,0,0.368294882588912
325,708997833,no,49,female,4,third level,single,35698.15809857433,blue,39,3255.0,0.185,0,0.816846504877487
326,708998583,no,47,female,4,third level,married/living with partner,12194.896652212628,blue,39,1790.0,0.0,1,0.38473075356446
327,709005633,yes,62,male,0,secondary,single,53792.44818881218,blue,51,18734.0,0.0,1,0.768386816428699
328,709007883,no,37,male,2,third level,married/living with partner,16786.15722526772,blue,28,3079.0,0.411,0,0.559100048288481
329,709008708,no,47,male,3,third level,married/living with partner,3477.4698613885234,blue,34,8390.0,0.0,1,0.758214895983927
330,709009833,no,54,male,3,third level,married/living with partner,44441.18742704602,blue,44,1655.0,0.0,1,0.929929491122762
331,709012083,no,39,male,1,primary,married/living with partner,3950.269696711458,blue,28,4683.0,0.537,0,0.985864508164132
332,709013208,no,40,male,2,primary,single,106687.56324700508,blue,36,15594.0,0.108,0,0.522834449660612
333,709014558,no,49,male,2,primary,married/living with partner,59728.26304725657,blue,42,3783.0,0.0,1,0.663850925101122
334,709015833,no,42,male,2,third level,single,52687.85028244124,gold,36,34516.0,0.0,1,0.0009451091952995
335,709019283,no,47,male,1,third level,married/living with partner,89784.19463962111,blue,39,5660.0,0.39,0,0.543588044495205
336,709022883,no,44,female,4,third level,married/living with partner,19397.838807485758,blue,36,1438.3,0.0,1,0.350537906596003
337,709025583,no,53,male,3,secondary,married/living with partner,103151.2888016569,blue,36,9355.0,0.076,0,0.260145294422969
338,709029408,no,41,male,4,third level,married/living with partner,53236.89618941329,blue,36,8923.0,0.282,0,0.402217558738407
339,709040508,no,57,male,4,primary,married/living with partner,119646.77828440585,blue,38,19802.0,0.099,0,0.704202885408917
340,709042908,no,51,female,1,third level,married/living with partner,47705.025203270365,blue,44,1438.3,0.0,1,0.756351653311762
341,709051533,no,46,female,1,third level,married/living with partner,35907.50493878873,blue,26,2933.0,0.535,0,0.323768964368569
342,709052883,no,47,female,4,secondary,single,45749.71313789676,blue,36,1596.0,0.0,1,0.985458655738084
343,709056558,no,43,female,3,third level,married/living with partner,36472.00498690076,blue,31,2800.0,0.899,0,0.664073548158524
344,709058808,no,56,female,2,third level,married/living with partner,2375.517358730731,blue,36,2781.0,0.372,0,0.0869830233610441
345,709061658,no,44,female,1,third level,single,14362.854346746492,blue,31,1550.0,0.462,0,0.11071193606634
346,709064208,yes,43,female,2,primary,single,22541.653648267362,blue,32,1628.0,0.169,0,0.463089670272423
347,709065483,no,40,female,3,third level,divorced,35844.153383980985,blue,28,9243.0,0.218,0,0.535079988458155
348,709066983,no,50,male,4,secondary,married/living with partner,146378.5634159395,blue,41,34516.0,0.068,0,0.901618654749833
349,709068183,no,53,male,4,third level,single,57966.926425738995,blue,42,3096.0,0.0,1,0.611294469128935
350,709071408,no,56,female,5,third level,single,44197.088505303305,blue,37,2607.0,0.653,0,0.365392580588674
351,709074108,no,36,male,2,third level,single,66550.36693808559,blue,24,23032.0,0.036,0,0.743438701430583
352,709075533,yes,41,male,5,primary,single,80332.30648800904,blue,32,12094.0,0.0,1,0.740003282896995
353,709077933,no,26,female,0,secondary,married/living with partner,14052.058908860254,blue,18,5422.0,0.126,0,0.609106119895298
354,709078908,no,48,female,3,secondary,single,1098.6660551748662,blue,32,2648.0,0.581,0,0.69561183876494
355,709079883,yes,45,female,4,third level,married/living with partner,23321.24528822765,blue,36,1663.0,0.609,0,0.789850611011465
356,709080783,no,56,female,1,third level,single,15578.54120313486,blue,38,1737.0,0.0,1,0.973121304759884
357,709081683,no,65,male,1,secondary,single,5283.254220420719,blue,54,4599.0,0.313,0,0.15434152344392
358,709082808,no,53,female,2,secondary,married/living with partner,27458.395466077487,blue,36,2156.0,0.556,0,0.0457223104381237
359,709085358,no,36,male,1,third level,single,58747.087667575586,blue,36,2601.0,0.699,0,0.32403338050988
360,709086933,no,40,female,3,third level,single,20029.81984577404,blue,22,3372.0,0.746,0,0.308187411825393
361,709087983,no,35,female,3,third level,single,6014.990660759556,blue,27,1438.3,0.0,1,0.934356855084265
362,709094358,no,51,female,1,third level,single,7772.88578845343,blue,41,8900.0,0.09,0,0.833176936419363
363,709096908,no,57,male,2,third level,married/living with partner,126567.5800610205,blue,49,4698.0,0.209,0,0.959424661634798
364,709101258,yes,41,female,2,secondary,divorced,17478.227192053106,blue,28,1478.0,0.355,0,0.415516822976603
365,709102458,yes,47,male,2,secondary,single,84449.5414768268,blue,36,4754.0,0.0,1,0.741860056558874
366,709103358,no,39,female,2,third level,single,1309.0186683415816,blue,36,9476.0,0.0,1,0.418531271248676
367,709104333,no,50,male,5,third level,married/living with partner,146037.75182738202,gold,36,34516.0,0.026,0,0.193823520226931
368,709106358,no,40,male,3,primary,married/living with partner,56494.010810106236,blue,21,4716.0,0.0,1,0.706738579400564
369,709108533,no,49,male,4,third level,married/living with partner,83263.66603615832,blue,29,9959.0,0.223,0,0.893626745175758
370,709110633,no,41,male,1,third level,single,100649.92250464228,blue,29,21684.0,0.081,0,0.714734801133953
371,709112508,yes,42,female,3,third level,single,10345.049593968735,blue,36,3802.0,0.342,0,0.0195355074763189
372,709117533,no,42,male,3,secondary,single,95388.4153507164,blue,36,21134.0,0.071,0,0.621901454706732
373,709120008,no,43,male,2,secondary,single,57154.373388691834,blue,36,6976.0,0.0,1,0.51978365441168
374,709121283,no,54,male,3,primary,married/living with partner,20978.30918471126,blue,36,1556.0,0.821,0,0.500616770647631
375,709122483,no,56,male,3,third level,married/living with partner,56924.568712417284,blue,37,2783.0,0.548,0,0.46394600826535
376,709123908,no,43,female,2,third level,married/living with partner,39686.89633082197,blue,36,4287.0,0.0,1,0.385374986138455
377,709124883,no,49,male,3,third level,married/living with partner,74566.73261866525,blue,37,2149.0,0.836,0,0.889354373525876
378,709127808,no,48,male,3,third level,divorced,66591.60084687668,blue,35,6243.0,0.213,0,0.520794260783023
379,709140858,no,57,female,2,third level,single,9227.8971491132,blue,47,1727.0,0.577,0,0.219114235406758
380,709141908,no,53,male,2,third level,married/living with partner,97316.13248307048,blue,41,10301.0,0.238,0,0.108162225767382
381,709143183,yes,52,female,2,third level,married/living with partner,40023.808219835024,blue,43,1822.0,0.881,0,0.669468206425655
382,709149408,no,36,male,2,primary,married/living with partner,59333.831557938334,blue,36,5605.0,0.236,0,0.825924195771138
383,709153008,no,37,male,3,secondary,married/living with partner,31073.506338567277,blue,36,2523.0,0.983,0,0.705495414270107
384,709158333,no,44,male,4,third level,single,57349.37231456175,blue,28,2758.0,0.167,0,0.635874209123115
385,709159308,no,42,female,4,secondary,single,1049.1209284818626,blue,30,6172.0,0.196,0,0.797157093615932
386,709164408,yes,32,male,1,primary,married/living with partner,12507.690003896025,blue,23,2218.0,0.765,0,0.968880583541193
387,709171308,no,30,male,1,secondary,married/living with partner,63682.41876303734,blue,16,15795.0,0.11,0,0.196437839941095
388,709175208,no,50,female,4,primary,single,2473.4024114647045,blue,43,2835.0,0.808,0,0.529386048858241
389,709178733,yes,50,female,2,third level,married/living with partner,41488.24735950636,blue,36,5527.0,0.203,0,0.988087927331021
